Type,Symbol,Price,Quantity
BID,MSFT,25587,11
ASK,MSFT,25585,11
BID,MSFT,25584,28
ASK,MSFT,25581,33
BID,MSFT,25536,92
ASK,MSFT,25536,48
BID,MSFT,25535,9
ASK,MSFT,25537,80
BID,MSFT,25513,10
ASK,MSFT,25516,71
BID,MSFT,25503,64
ASK,MSFT,25503,52
BID,MSFT,25494,100
ASK,MSFT,25483,44
BID,MSFT,25476,7
ASK,MSFT,25481,12
BID,MSFT,25471,100
ASK,MSFT,25472,88
BID,MSFT,25434,36
ASK,MSFT,25438,9
BID,MSFT,25421,1
ASK,MSFT,2542,23
BID,MSFT,25415,4
ASK,MSFT,25431,81
BID,MSFT,25414,13
ASK,MSFT,25408,54
BID,MSFT,25402,60
ASK,MSFT,25392,45
BID,MSFT,25391,88
ASK,MSFT,25386,20
BID,MSFT,25383,96
ASK,MSFT,25377,99
BID,MSFT,25374,29
ASK,MSFT,25368,47
BID,MSFT,25365,29
ASK,MSFT,25374,82
BID,MSFT,25363,30
ASK,MSFT,25367,89
BID,MSFT,25345,73
ASK,MSFT,25331,67
BID,MSFT,2533,41
ASK,MSFT,25333,70
BID,MSFT,25325,70
ASK,MSFT,25314,24
BID,MSFT,25311,47
ASK,MSFT,25305,28
BID,MSFT,25296,38
ASK,MSFT,2529,87
BID,MSFT,25277,44
ASK,MSFT,25279,94
BID,MSFT,25271,39
ASK,MSFT,25271,73
BID,MSFT,25266,92
ASK,MSFT,25269,13
BID,MSFT,25258,22
ASK,MSFT,25258,59
BID,MSFT,25255,29
ASK,MSFT,25257,72
BID,MSFT,25254,78
ASK,MSFT,25252,42
BID,MSFT,25251,88
ASK,MSFT,25246,62
BID,MSFT,25245,91
ASK,MSFT,25246,99
BID,MSFT,25229,41
ASK,MSFT,25231,57
BID,MSFT,25225,43
ASK,MSFT,25225,42
BID,MSFT,2522,75
ASK,MSFT,25232,55
BID,MSFT,25201,6
ASK,MSFT,2520,99
BID,MSFT,25199,45
ASK,MSFT,25193,43
BID,MSFT,25184,57
ASK,MSFT,25185,27
BID,MSFT,25178,70
ASK,MSFT,25181,14
BID,MSFT,25173,60
ASK,MSFT,2519,93
BID,MSFT,25159,65
ASK,MSFT,2516,21
BID,MSFT,25159,38
ASK,MSFT,2515,25
BID,MSFT,25111,13
ASK,MSFT,25112,6
BID,MSFT,25093,34
ASK,MSFT,25085,41
BID,MSFT,25081,77
ASK,MSFT,25078,98
BID,MSFT,25077,86
ASK,MSFT,25091,80
BID,MSFT,25025,36
ASK,MSFT,25021,49
BID,MSFT,2502,12
ASK,MSFT,25021,25
BID,MSFT,24988,42
ASK,MSFT,24995,37
BID,MSFT,24985,35
ASK,MSFT,24994,73
BID,MSFT,24979,31
ASK,MSFT,24994,31
BID,MSFT,24979,51
ASK,MSFT,24973,79
BID,MSFT,2494,78
ASK,MSFT,24941,98
BID,MSFT,24939,86
ASK,MSFT,2494,8
BID,MSFT,24934,88
ASK,MSFT,24933,82
BID,MSFT,24932,20
ASK,MSFT,24926,85
BID,MSFT,24921,99
ASK,MSFT,24906,67
BID,MSFT,24901,4
ASK,MSFT,24901,4
BID,MSFT,24896,25
ASK,MSFT,2489,32
BID,MSFT,2486,26
ASK,MSFT,2486,2
BID,MSFT,24816,70
ASK,MSFT,24816,94
BID,MSFT,24812,98
ASK,MSFT,24815,4
BID,MSFT,2480,54
ASK,MSFT,24804,12
BID,MSFT,24794,45
ASK,MSFT,24795,60
BID,MSFT,24788,27
ASK,MSFT,24788,98
BID,MSFT,24787,100
ASK,MSFT,24786,8
BID,MSFT,24763,70
ASK,MSFT,24776,4
BID,MSFT,24762,17
ASK,MSFT,24776,71
BID,MSFT,24757,18
ASK,MSFT,24767,73
BID,MSFT,24757,53
ASK,MSFT,24754,65
BID,MSFT,24753,37
ASK,MSFT,24754,56
BID,MSFT,24742,51
ASK,MSFT,24741,37
BID,MSFT,2474,11
ASK,MSFT,2474,21
BID,MSFT,24738,14
ASK,MSFT,24735,42
BID,MSFT,24732,89
ASK,MSFT,24732,95
BID,MSFT,24723,49
ASK,MSFT,24721,39
BID,MSFT,24709,63
ASK,MSFT,2472,18
BID,MSFT,24681,65
ASK,MSFT,24687,93
BID,MSFT,24654,94
ASK,MSFT,24652,4
BID,MSFT,2465,48
ASK,MSFT,24648,21
BID,MSFT,24642,56
ASK,MSFT,2464,57
BID,MSFT,24639,69
ASK,MSFT,24623,38
BID,MSFT,24585,74
ASK,MSFT,2457,39
BID,MSFT,24558,59
ASK,MSFT,24545,1
BID,MSFT,24542,89
ASK,MSFT,24533,96
BID,MSFT,24522,60
ASK,MSFT,24522,26
BID,MSFT,24514,16
ASK,MSFT,24518,10
BID,MSFT,24513,102
ASK,MSFT,24512,26
BID,MSFT,24511,9
ASK,MSFT,24509,78
BID,MSFT,24507,40
ASK,MSFT,24508,53
BID,MSFT,24504,73
ASK,MSFT,24506,93
BID,MSFT,24502,13
ASK,MSFT,24506,77
BID,MSFT,24486,12
ASK,MSFT,24475,62
BID,MSFT,24467,36
ASK,MSFT,24458,40
BID,MSFT,24456,96
ASK,MSFT,24466,101
BID,MSFT,24443,33
ASK,MSFT,2445,35
BID,MSFT,24443,86
ASK,MSFT,24452,74
BID,MSFT,24437,51
ASK,MSFT,24431,97
BID,MSFT,2443,49
ASK,MSFT,24426,29
BID,MSFT,24384,23
ASK,MSFT,24405,46
BID,MSFT,24384,30
ASK,MSFT,24384,41
BID,MSFT,24373,91
ASK,MSFT,2438,72
BID,MSFT,24369,25
ASK,MSFT,2437,6
BID,MSFT,24331,97
ASK,MSFT,24317,17
BID,MSFT,24307,21
ASK,MSFT,24308,51
BID,MSFT,24303,60
ASK,MSFT,24303,26
BID,MSFT,24295,85
ASK,MSFT,2430,42
BID,MSFT,24293,10
ASK,MSFT,24294,78
BID,MSFT,24292,78
ASK,MSFT,24289,57
BID,MSFT,24281,24
ASK,MSFT,24278,49
BID,MSFT,24251,39
ASK,MSFT,24251,102
BID,MSFT,24249,99
ASK,MSFT,24252,29
BID,MSFT,24247,89
ASK,MSFT,24247,5
BID,MSFT,24245,81
ASK,MSFT,24238,25
BID,MSFT,24235,61
ASK,MSFT,24238,99
BID,MSFT,24235,70
ASK,MSFT,24233,82
BID,MSFT,24221,26
ASK,MSFT,24222,43
BID,MSFT,24206,46
ASK,MSFT,24213,57
BID,MSFT,24205,21
ASK,MSFT,24222,39
BID,MSFT,24204,79
ASK,MSFT,24209,79
BID,MSFT,24203,99
ASK,MSFT,24214,94
BID,MSFT,24202,94
ASK,MSFT,24212,22
BID,MSFT,24183,53
ASK,MSFT,24186,70
BID,MSFT,24182,38
ASK,MSFT,24182,80
BID,MSFT,24173,67
ASK,MSFT,24177,69
BID,MSFT,24172,57
ASK,MSFT,24177,72
BID,MSFT,24169,72
ASK,MSFT,24161,41
BID,MSFT,24125,67
ASK,MSFT,24132,68
BID,MSFT,24123,20
ASK,MSFT,24103,66
BID,MSFT,24102,101
ASK,MSFT,24104,83
BID,MSFT,24097,70
ASK,MSFT,24101,57
BID,MSFT,24096,13
ASK,MSFT,2408,78
BID,MSFT,2407,100
ASK,MSFT,24067,2
BID,MSFT,24066,53
ASK,MSFT,24063,45
BID,MSFT,24055,58
ASK,MSFT,24048,17
BID,MSFT,24045,45
ASK,MSFT,24035,62
BID,MSFT,24031,99
ASK,MSFT,24029,17
BID,MSFT,24027,30
ASK,MSFT,24016,77
BID,MSFT,23996,63
ASK,MSFT,23983,62
BID,MSFT,23982,27
ASK,MSFT,23983,38
BID,MSFT,23959,75
ASK,MSFT,23959,49
BID,MSFT,23951,80
ASK,MSFT,23959,85
BID,MSFT,23948,29
ASK,MSFT,23948,101
BID,MSFT,23919,27
ASK,MSFT,23919,5
BID,MSFT,23911,96
ASK,MSFT,23919,29
BID,MSFT,23911,76
ASK,MSFT,23906,17
BID,MSFT,23896,78
ASK,MSFT,23896,96
BID,MSFT,23889,76
ASK,MSFT,23894,1
BID,MSFT,23886,54
ASK,MSFT,23877,26
BID,MSFT,23873,32
ASK,MSFT,23877,91
BID,MSFT,23866,86
ASK,MSFT,23859,94
BID,MSFT,23848,84
ASK,MSFT,23847,86
BID,MSFT,23824,69
ASK,MSFT,23829,83
BID,MSFT,23801,13
ASK,MSFT,23797,64
BID,MSFT,23777,9
ASK,MSFT,2377,25
BID,MSFT,23769,74
ASK,MSFT,23754,20
BID,MSFT,23752,99
ASK,MSFT,23754,89
BID,MSFT,23751,33
ASK,MSFT,23756,42
BID,MSFT,2375,3
ASK,MSFT,23752,55
BID,MSFT,23725,31
ASK,MSFT,23726,48
BID,MSFT,23718,53
ASK,MSFT,23719,47
BID,MSFT,23706,92
ASK,MSFT,2370,26
BID,MSFT,23693,67
ASK,MSFT,23694,55
BID,MSFT,23657,8
ASK,MSFT,23655,24
BID,MSFT,2365,63
ASK,MSFT,23649,44
BID,MSFT,23648,39
ASK,MSFT,23649,93
BID,MSFT,23613,41
ASK,MSFT,23612,69
BID,MSFT,2361,32
ASK,MSFT,23605,4
BID,MSFT,23584,38
ASK,MSFT,23581,14
BID,MSFT,2358,82
ASK,MSFT,23583,10
BID,MSFT,23579,65
ASK,MSFT,23582,57
BID,MSFT,23577,75
ASK,MSFT,23583,37
BID,MSFT,23576,27
ASK,MSFT,23579,76
BID,MSFT,2354,19
ASK,MSFT,23545,36
BID,MSFT,23532,5
ASK,MSFT,23528,71
BID,MSFT,23481,70
ASK,MSFT,23481,64
BID,MSFT,23474,41
ASK,MSFT,23464,9
BID,MSFT,2346,7
ASK,MSFT,23455,43
BID,MSFT,23451,50
ASK,MSFT,2345,27
BID,MSFT,23434,71
ASK,MSFT,23436,44
BID,MSFT,23425,2
ASK,MSFT,23424,4
BID,MSFT,23403,65
ASK,MSFT,23393,34
BID,MSFT,23369,80
ASK,MSFT,23372,54
BID,MSFT,23328,16
ASK,MSFT,23327,42
BID,MSFT,23303,35
ASK,MSFT,23337,2
BID,MSFT,23286,88
ASK,MSFT,23284,27
BID,MSFT,23275,78
ASK,MSFT,23259,59
BID,MSFT,23245,36
ASK,MSFT,23243,65
BID,MSFT,23229,96
ASK,MSFT,23243,58
BID,MSFT,23226,79
ASK,MSFT,23228,73
BID,MSFT,2322,48
ASK,MSFT,23229,99
BID,MSFT,23218,35
ASK,MSFT,23213,91
BID,MSFT,23202,39
ASK,MSFT,23205,68
BID,MSFT,23196,61
ASK,MSFT,23187,54
BID,MSFT,23162,93
ASK,MSFT,23159,100
BID,MSFT,23152,68
ASK,MSFT,23166,84
BID,MSFT,23123,9
ASK,MSFT,23132,96
BID,MSFT,23075,75
ASK,MSFT,23078,45
BID,MSFT,22993,42
ASK,MSFT,22991,99
BID,MSFT,22955,47
ASK,MSFT,22954,20
BID,MSFT,2293,28
ASK,MSFT,22913,2
BID,MSFT,2291,1
ASK,MSFT,22916,41
BID,MSFT,22888,72
ASK,MSFT,22889,46
BID,MSFT,22886,18
ASK,MSFT,22888,29
BID,MSFT,2288,4
ASK,MSFT,22884,11
BID,MSFT,22862,74
ASK,MSFT,2289,27
BID,MSFT,22858,35
ASK,MSFT,22863,39
BID,MSFT,22814,17
ASK,MSFT,22817,66
BID,MSFT,22794,34
ASK,MSFT,22796,59
BID,MSFT,22746,63
ASK,MSFT,22756,38
BID,MSFT,22743,20
ASK,MSFT,22742,80
BID,MSFT,2273,60
ASK,MSFT,22733,23
BID,MSFT,22714,67
ASK,MSFT,22716,48
BID,MSFT,22706,74
ASK,MSFT,22684,95
BID,MSFT,22682,24
ASK,MSFT,2269,32
BID,MSFT,22662,37
ASK,MSFT,22662,59
BID,MSFT,22582,4
ASK,MSFT,22584,101
BID,MSFT,22577,25
ASK,MSFT,22575,15
BID,MSFT,22566,49
ASK,MSFT,22542,4
BID,MSFT,22504,95
ASK,MSFT,22514,30
BID,MSFT,22498,30
ASK,MSFT,22496,5
BID,MSFT,22491,19
ASK,MSFT,22497,17
BID,MSFT,2249,85
ASK,MSFT,22487,80
BID,MSFT,22453,57
ASK,MSFT,22452,76
BID,MSFT,22421,93
ASK,MSFT,22431,92
BID,MSFT,22417,77
ASK,MSFT,22429,86
BID,MSFT,22398,59
ASK,MSFT,22397,8
BID,MSFT,22365,85
ASK,MSFT,22372,76
BID,MSFT,22325,55
ASK,MSFT,22329,9
BID,MSFT,22284,92
ASK,MSFT,22286,48
BID,MSFT,2227,32
ASK,MSFT,22282,96
BID,MSFT,22269,87
ASK,MSFT,22282,29
BID,MSFT,2226,52
ASK,MSFT,22257,42
BID,MSFT,22237,32
ASK,MSFT,22228,41
BID,MSFT,22219,83
ASK,MSFT,22237,49
BID,MSFT,22218,68
ASK,MSFT,22237,69
BID,MSFT,2217,100
ASK,MSFT,22168,3
BID,MSFT,22151,74
ASK,MSFT,22155,48
BID,MSFT,22138,18
ASK,MSFT,22141,19
BID,MSFT,2212,70
ASK,MSFT,22118,73
BID,MSFT,22108,101
ASK,MSFT,22102,69
BID,MSFT,22091,12
ASK,MSFT,22092,1
BID,MSFT,2201,46
ASK,MSFT,22012,17
BID,MSFT,21973,20
ASK,MSFT,21967,44
BID,MSFT,21966,96
ASK,MSFT,21965,40
BID,MSFT,2196,56
ASK,MSFT,21956,94
BID,MSFT,21938,84
ASK,MSFT,21942,25
BID,MSFT,21924,65
ASK,MSFT,21928,59
BID,MSFT,21839,93
ASK,MSFT,21839,79
BID,MSFT,21834,52
ASK,MSFT,21829,47
BID,MSFT,2182,24
ASK,MSFT,21815,30
BID,MSFT,21794,64
ASK,MSFT,2180,101
BID,MSFT,21767,91
ASK,MSFT,21786,61
BID,MSFT,21753,57
ASK,MSFT,21765,19
BID,MSFT,21736,65
ASK,MSFT,21731,30
BID,MSFT,2173,11
ASK,MSFT,21741,23
BID,MSFT,21657,4
ASK,MSFT,21662,27
BID,MSFT,21651,67
ASK,MSFT,21651,98
BID,MSFT,21648,79
ASK,MSFT,21649,78
BID,MSFT,21645,16
ASK,MSFT,21642,30
BID,MSFT,21641,74
ASK,MSFT,21647,88
BID,MSFT,21638,97
ASK,MSFT,21644,73
BID,MSFT,21636,77
ASK,MSFT,21635,10
BID,MSFT,21634,7
ASK,MSFT,21632,2
BID,MSFT,21626,46
ASK,MSFT,21628,2
BID,MSFT,21612,51
ASK,MSFT,21621,78
BID,MSFT,21597,2
ASK,MSFT,21599,94
BID,MSFT,21585,83
ASK,MSFT,21582,4
BID,MSFT,21551,41
ASK,MSFT,21556,59
BID,MSFT,21547,66
ASK,MSFT,21542,53
BID,MSFT,21528,14
ASK,MSFT,21529,6
BID,MSFT,21489,37
ASK,MSFT,21493,2
BID,MSFT,21486,45
ASK,MSFT,21499,90
BID,MSFT,21484,55
ASK,MSFT,2148,15
BID,MSFT,21466,52
ASK,MSFT,21461,44
BID,MSFT,21456,45
ASK,MSFT,21457,11
BID,MSFT,21455,49
ASK,MSFT,21448,89
BID,MSFT,21445,83
ASK,MSFT,2144,10
BID,MSFT,21439,73
ASK,MSFT,2144,74
BID,MSFT,21429,26
ASK,MSFT,21432,48
BID,MSFT,21429,57
ASK,MSFT,21446,83
BID,MSFT,21425,84
ASK,MSFT,21433,82
BID,MSFT,21424,58
ASK,MSFT,21435,35
BID,MSFT,21424,63
ASK,MSFT,21425,11
BID,MSFT,21424,95
ASK,MSFT,21423,41
BID,MSFT,21415,51
ASK,MSFT,21415,65
BID,MSFT,21414,45
ASK,MSFT,21415,26
BID,MSFT,2141,84
ASK,MSFT,21417,56
BID,MSFT,21387,85
ASK,MSFT,21387,14
BID,MSFT,21375,20
ASK,MSFT,21393,48
BID,MSFT,21375,40
ASK,MSFT,21393,44
BID,MSFT,21375,58
ASK,MSFT,21372,79
BID,MSFT,21367,23
ASK,MSFT,2137,100
BID,MSFT,21332,78
ASK,MSFT,21338,12
BID,MSFT,21328,50
ASK,MSFT,21327,32
BID,MSFT,21308,62
ASK,MSFT,21315,89
BID,MSFT,21307,23
ASK,MSFT,21305,51
BID,MSFT,21302,29
ASK,MSFT,21314,47
BID,MSFT,21295,64
ASK,MSFT,21295,68
BID,MSFT,21284,73
ASK,MSFT,21292,84
BID,MSFT,2126,58
ASK,MSFT,21265,55
BID,MSFT,21258,29
ASK,MSFT,21265,64
BID,MSFT,21246,15
ASK,MSFT,21246,35
BID,MSFT,21245,3
ASK,MSFT,21248,79
BID,MSFT,21232,48
ASK,MSFT,21239,25
BID,MSFT,21223,29
ASK,MSFT,21225,11
BID,MSFT,2118,58
ASK,MSFT,21181,93
BID,MSFT,21157,39
ASK,MSFT,2116,8
BID,MSFT,21149,53
ASK,MSFT,21149,50
BID,MSFT,21141,65
ASK,MSFT,21156,95
BID,MSFT,21119,68
ASK,MSFT,21122,72
BID,MSFT,21106,37
ASK,MSFT,21109,15
BID,MSFT,21098,64
ASK,MSFT,21102,101
BID,MSFT,21076,37
ASK,MSFT,2107,46
BID,MSFT,21063,64
ASK,MSFT,21062,3
BID,MSFT,21056,81
ASK,MSFT,21052,86
BID,MSFT,21046,45
ASK,MSFT,21035,95
BID,MSFT,21033,100
ASK,MSFT,21038,23
BID,MSFT,2103,56
ASK,MSFT,21029,60
BID,MSFT,21012,7
ASK,MSFT,21015,19
BID,MSFT,21012,66
ASK,MSFT,21032,20
BID,MSFT,21011,92
ASK,MSFT,21015,72
BID,MSFT,20981,78
ASK,MSFT,20981,69
BID,MSFT,20971,74
ASK,MSFT,20975,62
BID,MSFT,20966,60
ASK,MSFT,20969,84
BID,MSFT,20917,12
ASK,MSFT,20929,65
BID,MSFT,20893,102
ASK,MSFT,2089,72
BID,MSFT,20888,32
ASK,MSFT,20885,66
BID,MSFT,20877,31
ASK,MSFT,20891,1
BID,MSFT,20875,33
ASK,MSFT,20872,63
BID,MSFT,20829,87
ASK,MSFT,20839,72
BID,MSFT,20827,33
ASK,MSFT,20833,25
BID,MSFT,20825,92
ASK,MSFT,20825,35
BID,MSFT,20807,99
ASK,MSFT,20806,62
BID,MSFT,20786,75
ASK,MSFT,20782,102
BID,MSFT,20736,42
ASK,MSFT,20737,86
BID,MSFT,20721,92
ASK,MSFT,2072,43
BID,MSFT,20704,27
ASK,MSFT,20725,17
BID,MSFT,20619,51
ASK,MSFT,20637,41
BID,MSFT,20614,52
ASK,MSFT,20637,40
BID,MSFT,20614,93
ASK,MSFT,20619,22
BID,MSFT,20614,41
ASK,MSFT,20612,26
BID,MSFT,20581,71
ASK,MSFT,20591,36
BID,MSFT,2053,29
ASK,MSFT,20538,99
BID,MSFT,20529,20
ASK,MSFT,20538,79
BID,MSFT,20511,60
ASK,MSFT,2051,62
BID,MSFT,20495,77
ASK,MSFT,20505,65
BID,MSFT,2047,45
ASK,MSFT,20468,68
BID,MSFT,20457,27
ASK,MSFT,20453,18
BID,MSFT,20408,55
ASK,MSFT,20409,40
BID,MSFT,20405,16
ASK,MSFT,20408,11
BID,MSFT,20392,36
ASK,MSFT,20393,37
BID,MSFT,20389,79
ASK,MSFT,2039,7
BID,MSFT,20384,13
ASK,MSFT,20385,65
BID,MSFT,2036,97
ASK,MSFT,20351,53
BID,MSFT,20336,11
ASK,MSFT,20338,80
BID,MSFT,2032,81
ASK,MSFT,20319,29
BID,MSFT,20301,68
ASK,MSFT,2030,57
BID,MSFT,20292,17
ASK,MSFT,20296,7
BID,MSFT,2029,18
ASK,MSFT,20288,33
